Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-15 00:00:00-04:00,175.6699981689453,178.85000610351562,174.50999450683594,177.75,147061600,0.0,0.0
2025-09-16 00:00:00-04:00,177.0,177.5,174.3800048828125,174.8800048828125,140737800,0.0,0.0
2025-09-17 00:00:00-04:00,172.63999938964844,173.1999969482422,168.41000366210938,170.2899932861328,211843800,0.0,0.0
2025-09-18 00:00:00-04:00,173.97999572753906,177.10000610351562,172.9600067138672,176.24000549316406,191763300,0.0,0.0
2025-09-19 00:00:00-04:00,176.10000610351562,178.0800018310547,175.17999267578125,176.6699981689453,234778574,0.0,0.0
