Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-15 00:00:00-04:00,244.66000366210938,252.41000366210938,244.66000366210938,251.61000061035156,58383800,0.0,0.0
2025-09-16 00:00:00-04:00,252.0800018310547,253.0399932861328,249.47000122070312,251.16000366210938,34109700,0.0,0.0
2025-09-17 00:00:00-04:00,251.22000122070312,251.60000610351562,246.27999877929688,249.52999877929688,34108000,0.0,0.0
2025-09-18 00:00:00-04:00,251.67999267578125,253.99000549316406,249.8000030517578,252.02999877929688,31239500,0.0,0.0
2025-09-19 00:00:00-04:00,253.25999450683594,256.0,251.80999755859375,254.72000122070312,55216557,0.0,0.0
