Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-15 00:00:00-04:00,230.6300048828125,233.72999572753906,230.32000732421875,231.42999267578125,33243300,0.0,0.0
2025-09-16 00:00:00-04:00,232.94000244140625,235.89999389648438,232.22999572753906,234.0500030517578,38203900,0.0,0.0
2025-09-17 00:00:00-04:00,233.77000427246094,234.3000030517578,228.7100067138672,231.6199951171875,42815200,0.0,0.0
2025-09-18 00:00:00-04:00,232.5,233.47999572753906,228.7899932861328,231.22999572753906,37931700,0.0,0.0
2025-09-19 00:00:00-04:00,232.3800048828125,234.16000366210938,230.5399932861328,231.47999572753906,97736735,0.0,0.0
