Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-09-15 00:00:00-04:00,757.469970703125,774.0700073242188,751.989990234375,764.7000122070312,10533800,0.0,0.0
2025-09-16 00:00:00-04:00,767.0,781.3599853515625,765.0999755859375,779.0,11782500,0.0,0.0
2025-09-17 00:00:00-04:00,779.989990234375,783.2899780273438,766.3099975585938,775.719970703125,9400900,0.0,0.0
2025-09-18 00:00:00-04:00,780.75,788.780029296875,773.3599853515625,780.25,10955000,0.0,0.0
2025-09-19 00:00:00-04:00,787.2050170898438,790.7999877929688,769.1901245117188,778.3800048828125,22262207,0.0,0.0
